station_id,time_checked,num_bikes_avail,num_bikes_disabled,num_docks_avail,num_docks_disabled,station_status
7190,2024-01-17 21:43:18,3,11,1,0,IN_SERVICE
7191,2024-01-17 21:43:18,2,7,1,1,IN_SERVICE
7195,2024-01-17 21:43:18,1,9,1,0,IN_SERVICE
7250,2024-01-17 21:43:18,8,7,1,0,IN_SERVICE
7252,2024-01-17 21:43:18,0,17,1,0,IN_SERVICE
7273,2024-01-17 21:43:18,0,18,1,1,IN_SERVICE
7274,2024-01-17 21:43:18,8,8,0,0,IN_SERVICE
7285,2024-01-17 21:43:18,15,21,0,0,IN_SERVICE
7335,2024-01-17 21:43:18,0,19,0,0,IN_SERVICE
7358,2024-01-17 21:43:18,8,9,0,0,IN_SERVICE
7457,2024-01-17 21:43:18,1,21,1,0,IN_SERVICE
7600,2024-01-17 21:43:18,11,9,0,0,IN_SERVICE
7667,2024-01-17 21:43:18,3,32,0,0,IN_SERVICE
7762,2024-01-17 21:43:18,11,1,0,1,IN_SERVICE
7002,2024-01-17 21:54:38,8,8,2,1,IN_SERVICE
7008,2024-01-17 21:54:38,8,11,0,0,IN_SERVICE
7023,2024-01-17 21:54:38,2,8,1,0,IN_SERVICE
7058,2024-01-17 21:54:38,3,15,1,0,IN_SERVICE
7063,2024-01-17 21:54:38,0,23,0,0,IN_SERVICE
7066,2024-01-17 21:54:38,7,10,0,0,IN_SERVICE
7078,2024-01-17 21:54:38,5,6,2,2,IN_SERVICE
7155,2024-01-17 21:54:38,0,19,0,0,IN_SERVICE
7170,2024-01-17 21:54:38,3,12,0,0,IN_SERVICE
7190,2024-01-17 21:54:38,2,12,1,0,IN_SERVICE
7191,2024-01-17 21:54:38,2,7,1,1,IN_SERVICE
7195,2024-01-17 21:54:38,1,9,1,0,IN_SERVICE
7250,2024-01-17 21:54:38,8,7,1,0,IN_SERVICE
7252,2024-01-17 21:54:38,1,16,1,0,IN_SERVICE
7273,2024-01-17 21:54:38,0,18,1,1,IN_SERVICE
7274,2024-01-17 21:54:38,8,8,0,0,IN_SERVICE
7285,2024-01-17 21:54:38,15,21,0,0,IN_SERVICE
7335,2024-01-17 21:54:38,0,19,0,0,IN_SERVICE
7358,2024-01-17 21:54:38,8,9,0,0,IN_SERVICE
7457,2024-01-17 21:54:38,1,21,1,0,IN_SERVICE
7600,2024-01-17 21:54:38,8,12,0,0,IN_SERVICE
7667,2024-01-17 21:54:38,3,32,0,0,IN_SERVICE
7762,2024-01-17 21:54:38,11,1,0,1,IN_SERVICE
7002,2024-01-17 22:14:49,10,5,3,1,IN_SERVICE
7008,2024-01-17 22:14:49,7,12,0,0,IN_SERVICE
7023,2024-01-17 22:14:49,1,9,1,0,IN_SERVICE
7058,2024-01-17 22:14:49,3,15,1,0,IN_SERVICE
7063,2024-01-17 22:14:49,0,23,0,0,IN_SERVICE
7066,2024-01-17 22:14:49,4,13,0,0,IN_SERVICE
7078,2024-01-17 22:14:49,5,6,2,2,IN_SERVICE
7155,2024-01-17 22:14:49,0,19,0,0,IN_SERVICE
7170,2024-01-17 22:14:49,3,12,0,0,IN_SERVICE
7190,2024-01-17 22:14:49,0,14,1,0,IN_SERVICE
7191,2024-01-17 22:14:49,2,7,1,1,IN_SERVICE
7195,2024-01-17 22:14:49,1,9,1,0,IN_SERVICE
7250,2024-01-17 22:14:49,8,7,1,0,IN_SERVICE
7252,2024-01-17 22:14:49,1,16,1,0,IN_SERVICE
7273,2024-01-17 22:14:49,0,18,1,1,IN_SERVICE
7274,2024-01-17 22:14:49,7,9,0,0,IN_SERVICE
7285,2024-01-17 22:14:49,16,20,0,0,IN_SERVICE
7335,2024-01-17 22:14:49,0,19,0,0,IN_SERVICE
7358,2024-01-17 22:14:49,6,11,0,0,IN_SERVICE
7457,2024-01-17 22:14:49,1,21,1,0,IN_SERVICE
7600,2024-01-17 22:14:49,6,14,0,0,IN_SERVICE
7667,2024-01-17 22:14:49,3,32,0,0,IN_SERVICE
7762,2024-01-17 22:14:49,8,4,0,1,IN_SERVICE
7002,2024-01-17 22:30:09,9,6,3,1,IN_SERVICE
7008,2024-01-17 22:30:09,7,12,0,0,IN_SERVICE
7023,2024-01-17 22:30:09,1,9,1,0,IN_SERVICE
7058,2024-01-17 22:30:09,2,16,1,0,IN_SERVICE
7063,2024-01-17 22:30:09,0,23,0,0,IN_SERVICE
7066,2024-01-17 22:30:09,5,12,0,0,IN_SERVICE
7078,2024-01-17 22:30:09,4,7,2,2,IN_SERVICE
7155,2024-01-17 22:30:09,0,19,0,0,IN_SERVICE
7170,2024-01-17 22:30:09,2,13,0,0,IN_SERVICE
7190,2024-01-17 22:30:09,0,14,1,0,IN_SERVICE
7191,2024-01-17 22:30:09,2,7,1,1,IN_SERVICE
7195,2024-01-17 22:30:09,0,10,1,0,IN_SERVICE
7250,2024-01-17 22:30:09,7,8,1,0,IN_SERVICE
7252,2024-01-17 22:30:09,0,17,1,0,IN_SERVICE
7273,2024-01-17 22:30:09,1,17,1,1,IN_SERVICE
7274,2024-01-17 22:30:09,6,10,0,0,IN_SERVICE
7285,2024-01-17 22:30:09,14,22,0,0,IN_SERVICE
7335,2024-01-17 22:30:09,0,19,0,0,IN_SERVICE
7358,2024-01-17 22:30:09,6,11,0,0,IN_SERVICE
7457,2024-01-17 22:30:09,1,21,1,0,IN_SERVICE
7600,2024-01-17 22:30:09,6,14,0,0,IN_SERVICE
7667,2024-01-17 22:30:09,5,30,0,0,IN_SERVICE
7762,2024-01-17 22:30:09,8,4,0,1,IN_SERVICE
7002,2024-01-17 22:41:56,8,7,3,1,IN_SERVICE
7008,2024-01-17 22:41:56,7,12,0,0,IN_SERVICE
7023,2024-01-17 22:41:56,1,9,1,0,IN_SERVICE
7058,2024-01-17 22:41:56,2,16,1,0,IN_SERVICE
7063,2024-01-17 22:41:56,0,23,0,0,IN_SERVICE
7066,2024-01-17 22:41:56,3,14,0,0,IN_SERVICE
7078,2024-01-17 22:41:56,4,7,2,2,IN_SERVICE
7155,2024-01-17 22:41:56,0,19,0,0,IN_SERVICE
7170,2024-01-17 22:41:56,2,13,0,0,IN_SERVICE
7190,2024-01-17 22:41:56,0,14,1,0,IN_SERVICE
7191,2024-01-17 22:41:56,2,7,1,1,IN_SERVICE
7195,2024-01-17 22:41:56,0,10,1,0,IN_SERVICE
7250,2024-01-17 22:41:56,5,10,1,0,IN_SERVICE
7252,2024-01-17 22:41:56,0,17,1,0,IN_SERVICE
7273,2024-01-17 22:41:56,3,15,1,1,IN_SERVICE
7274,2024-01-17 22:41:56,6,10,0,0,IN_SERVICE
7285,2024-01-17 22:41:56,13,23,0,0,IN_SERVICE
7335,2024-01-17 22:41:56,0,19,0,0,IN_SERVICE
7358,2024-01-17 22:41:56,5,12,0,0,IN_SERVICE
7457,2024-01-17 22:41:56,1,21,1,0,IN_SERVICE
7600,2024-01-17 22:41:56,6,14,0,0,IN_SERVICE
7667,2024-01-17 22:41:56,4,31,0,0,IN_SERVICE
7762,2024-01-17 22:41:56,8,4,0,1,IN_SERVICE
7002,2024-01-17 22:53:18,9,6,3,1,IN_SERVICE
7008,2024-01-17 22:53:18,7,12,0,0,IN_SERVICE
7023,2024-01-17 22:53:18,2,8,1,0,IN_SERVICE
7058,2024-01-17 22:53:18,1,17,1,0,IN_SERVICE
7063,2024-01-17 22:53:18,0,23,0,0,IN_SERVICE
7066,2024-01-17 22:53:18,3,14,0,0,IN_SERVICE
7078,2024-01-17 22:53:18,5,6,2,2,IN_SERVICE
7155,2024-01-17 22:53:18,0,19,0,0,IN_SERVICE
7170,2024-01-17 22:53:18,2,13,0,0,IN_SERVICE
7190,2024-01-17 22:53:18,0,14,1,0,IN_SERVICE
7191,2024-01-17 22:53:18,2,7,1,1,IN_SERVICE
7195,2024-01-17 22:53:18,1,9,1,0,IN_SERVICE
7250,2024-01-17 22:53:18,3,12,1,0,IN_SERVICE
7252,2024-01-17 22:53:18,0,17,1,0,IN_SERVICE
7273,2024-01-17 22:53:18,3,15,1,1,IN_SERVICE
7274,2024-01-17 22:53:18,5,11,0,0,IN_SERVICE
7285,2024-01-17 22:53:18,13,23,0,0,IN_SERVICE
7335,2024-01-17 22:53:18,0,19,0,0,IN_SERVICE
7358,2024-01-17 22:53:18,5,12,0,0,IN_SERVICE
7457,2024-01-17 22:53:18,1,21,1,0,IN_SERVICE
7600,2024-01-17 22:53:18,6,14,0,0,IN_SERVICE
7667,2024-01-17 22:53:18,4,31,0,0,IN_SERVICE
7762,2024-01-17 22:53:18,6,6,0,1,IN_SERVICE
7002,2024-01-17 23:13:29,11,4,3,1,IN_SERVICE
7008,2024-01-17 23:13:29,7,12,0,0,IN_SERVICE
7023,2024-01-17 23:13:29,2,8,1,0,IN_SERVICE
7058,2024-01-17 23:13:29,3,15,1,0,IN_SERVICE
7063,2024-01-17 23:13:29,0,23,0,0,IN_SERVICE
7066,2024-01-17 23:13:29,1,16,0,0,IN_SERVICE
7078,2024-01-17 23:13:29,3,7,3,2,IN_SERVICE
7155,2024-01-17 23:13:29,0,19,0,0,IN_SERVICE
7170,2024-01-17 23:13:29,1,14,0,0,IN_SERVICE
7190,2024-01-17 23:13:29,1,13,1,0,IN_SERVICE
7191,2024-01-17 23:13:29,2,7,1,1,IN_SERVICE
7195,2024-01-17 23:13:29,1,9,1,0,IN_SERVICE
7250,2024-01-17 23:13:29,0,15,1,0,IN_SERVICE
7252,2024-01-17 23:13:29,0,17,1,0,IN_SERVICE
7273,2024-01-17 23:13:29,3,15,1,1,IN_SERVICE
7274,2024-01-17 23:13:29,5,11,0,0,IN_SERVICE
7285,2024-01-17 23:13:29,12,24,0,0,IN_SERVICE
7335,2024-01-17 23:13:29,0,19,0,0,IN_SERVICE
7358,2024-01-17 23:13:29,2,15,0,0,IN_SERVICE
7457,2024-01-17 23:13:29,1,21,1,0,IN_SERVICE
7600,2024-01-17 23:13:29,6,14,0,0,IN_SERVICE
7667,2024-01-17 23:13:29,4,31,0,0,IN_SERVICE
7762,2024-01-17 23:13:29,6,6,0,1,IN_SERVICE
7002,2024-01-17 23:27:53,12,3,3,1,IN_SERVICE
7008,2024-01-17 23:27:53,7,12,0,0,IN_SERVICE
7023,2024-01-17 23:27:53,5,5,1,0,IN_SERVICE
7058,2024-01-17 23:27:53,4,14,1,0,IN_SERVICE
7063,2024-01-17 23:27:53,0,23,0,0,IN_SERVICE
7066,2024-01-17 23:27:53,0,17,0,0,IN_SERVICE
7078,2024-01-17 23:27:53,3,7,3,2,IN_SERVICE
7155,2024-01-17 23:27:53,0,19,0,0,IN_SERVICE
7170,2024-01-17 23:27:53,1,14,0,0,IN_SERVICE
7190,2024-01-17 23:27:53,1,13,1,0,IN_SERVICE
7191,2024-01-17 23:27:53,2,7,1,1,IN_SERVICE
7195,2024-01-17 23:27:53,1,9,1,0,IN_SERVICE
7250,2024-01-17 23:27:53,1,14,1,0,IN_SERVICE
7252,2024-01-17 23:27:53,0,17,1,0,IN_SERVICE
7273,2024-01-17 23:27:53,0,18,1,1,IN_SERVICE
7274,2024-01-17 23:27:53,5,11,0,0,IN_SERVICE
7285,2024-01-17 23:27:53,13,23,0,0,IN_SERVICE
7335,2024-01-17 23:27:53,0,19,0,0,IN_SERVICE
7358,2024-01-17 23:27:53,2,15,0,0,IN_SERVICE
7457,2024-01-17 23:27:53,1,21,1,0,IN_SERVICE
7600,2024-01-17 23:27:53,5,15,0,0,IN_SERVICE
7667,2024-01-17 23:27:53,4,31,0,0,IN_SERVICE
7762,2024-01-17 23:27:53,5,7,0,1,IN_SERVICE
7002,2024-01-17 23:39:16,13,2,3,1,IN_SERVICE
7008,2024-01-17 23:39:16,7,12,0,0,IN_SERVICE
7023,2024-01-17 23:39:16,5,5,1,0,IN_SERVICE
7058,2024-01-17 23:39:16,5,13,1,0,IN_SERVICE
7063,2024-01-17 23:39:16,0,23,0,0,IN_SERVICE
7066,2024-01-17 23:39:16,0,17,0,0,IN_SERVICE
7078,2024-01-17 23:39:16,4,6,3,2,IN_SERVICE
7155,2024-01-17 23:39:16,0,19,0,0,IN_SERVICE
7170,2024-01-17 23:39:16,1,14,0,0,IN_SERVICE
7190,2024-01-17 23:39:16,1,13,1,0,IN_SERVICE
7191,2024-01-17 23:39:16,2,7,1,1,IN_SERVICE
7195,2024-01-17 23:39:16,2,8,1,0,IN_SERVICE
7250,2024-01-17 23:39:16,1,14,1,0,IN_SERVICE
7252,2024-01-17 23:39:16,0,17,1,0,IN_SERVICE
7273,2024-01-17 23:39:16,0,18,1,1,IN_SERVICE
7274,2024-01-17 23:39:16,5,11,0,0,IN_SERVICE
7285,2024-01-17 23:39:16,14,22,0,0,IN_SERVICE
7335,2024-01-17 23:39:16,0,19,0,0,IN_SERVICE
7358,2024-01-17 23:39:16,2,15,0,0,IN_SERVICE
7457,2024-01-17 23:39:16,1,21,1,0,IN_SERVICE
7600,2024-01-17 23:39:16,5,15,0,0,IN_SERVICE
7667,2024-01-17 23:39:16,4,31,0,0,IN_SERVICE
7762,2024-01-17 23:39:16,4,8,0,1,IN_SERVICE
7002,2024-01-17 23:50:36,14,1,3,1,IN_SERVICE
7008,2024-01-17 23:50:36,7,12,0,0,IN_SERVICE
7023,2024-01-17 23:50:36,5,5,1,0,IN_SERVICE
7058,2024-01-17 23:50:36,5,13,1,0,IN_SERVICE
7063,2024-01-17 23:50:36,0,23,0,0,IN_SERVICE
7066,2024-01-17 23:50:36,0,17,0,0,IN_SERVICE
7078,2024-01-17 23:50:36,4,6,3,2,IN_SERVICE
7155,2024-01-17 23:50:36,0,19,0,0,IN_SERVICE
7170,2024-01-17 23:50:36,1,14,0,0,IN_SERVICE
7190,2024-01-17 23:50:36,0,14,1,0,IN_SERVICE
7191,2024-01-17 23:50:36,2,7,1,1,IN_SERVICE
7195,2024-01-17 23:50:36,2,8,1,0,IN_SERVICE
7250,2024-01-17 23:50:36,1,14,1,0,IN_SERVICE
7252,2024-01-17 23:50:36,0,17,1,0,IN_SERVICE
7273,2024-01-17 23:50:36,0,18,1,1,IN_SERVICE
7274,2024-01-17 23:50:36,5,11,0,0,IN_SERVICE
7285,2024-01-17 23:50:36,14,22,0,0,IN_SERVICE
7335,2024-01-17 23:50:36,0,19,0,0,IN_SERVICE
7358,2024-01-17 23:50:36,1,16,0,0,IN_SERVICE
7457,2024-01-17 23:50:36,0,22,1,0,IN_SERVICE
7600,2024-01-17 23:50:36,4,16,0,0,IN_SERVICE
7667,2024-01-17 23:50:36,4,31,0,0,IN_SERVICE
7762,2024-01-17 23:50:36,4,8,0,1,IN_SERVICE
7002,2024-01-18 00:39:18,7,8,3,1,IN_SERVICE
7008,2024-01-18 00:39:18,6,13,0,0,IN_SERVICE
7023,2024-01-18 00:39:18,8,2,1,0,IN_SERVICE
7058,2024-01-18 00:39:18,5,13,1,0,IN_SERVICE
7063,2024-01-18 00:39:18,0,23,0,0,IN_SERVICE
7066,2024-01-18 00:39:18,0,17,0,0,IN_SERVICE
7078,2024-01-18 00:39:18,3,6,4,2,IN_SERVICE
7155,2024-01-18 00:39:18,1,18,0,0,IN_SERVICE
7170,2024-01-18 00:39:18,2,13,0,0,IN_SERVICE
7190,2024-01-18 00:39:18,0,14,1,0,IN_SERVICE
7191,2024-01-18 00:39:18,3,6,1,1,IN_SERVICE
7195,2024-01-18 00:39:18,2,8,1,0,IN_SERVICE
7250,2024-01-18 00:39:18,1,14,1,0,IN_SERVICE
7252,2024-01-18 00:39:18,0,17,1,0,IN_SERVICE
7273,2024-01-18 00:39:18,0,18,1,1,IN_SERVICE
7274,2024-01-18 00:39:18,6,10,0,0,IN_SERVICE
7285,2024-01-18 00:39:18,12,24,0,0,IN_SERVICE
7335,2024-01-18 00:39:18,0,19,0,0,IN_SERVICE
7358,2024-01-18 00:39:18,1,16,0,0,IN_SERVICE
7457,2024-01-18 00:39:18,1,21,1,0,IN_SERVICE
7600,2024-01-18 00:39:18,0,20,0,0,IN_SERVICE
7667,2024-01-18 00:39:18,3,32,0,0,IN_SERVICE
7762,2024-01-18 00:39:18,2,10,0,1,IN_SERVICE
7002,2024-01-18 13:25:54,0,16,2,1,IN_SERVICE
7008,2024-01-18 13:25:54,3,16,0,0,IN_SERVICE
7023,2024-01-18 13:25:54,5,5,1,0,IN_SERVICE
7058,2024-01-18 13:25:54,4,14,1,0,IN_SERVICE
7063,2024-01-18 13:25:54,3,20,0,0,IN_SERVICE
7066,2024-01-18 13:25:54,4,13,0,0,IN_SERVICE
7078,2024-01-18 13:25:54,6,6,1,2,IN_SERVICE
7155,2024-01-18 13:25:54,0,19,0,0,IN_SERVICE
7170,2024-01-18 13:25:54,1,14,0,0,IN_SERVICE
7190,2024-01-18 13:25:54,0,14,1,0,IN_SERVICE
7191,2024-01-18 13:25:54,3,6,1,1,IN_SERVICE
7195,2024-01-18 13:25:54,0,11,0,0,IN_SERVICE
7250,2024-01-18 13:25:54,0,15,1,0,IN_SERVICE
7252,2024-01-18 13:25:54,3,14,1,0,IN_SERVICE
7273,2024-01-18 13:25:54,0,18,1,1,IN_SERVICE
7274,2024-01-18 13:25:54,10,6,0,0,IN_SERVICE
7285,2024-01-18 13:25:54,1,35,0,0,IN_SERVICE
7335,2024-01-18 13:25:54,1,18,0,0,IN_SERVICE
7358,2024-01-18 13:25:54,0,17,0,0,IN_SERVICE
7457,2024-01-18 13:25:54,0,23,0,0,IN_SERVICE
7600,2024-01-18 13:25:54,0,20,0,0,IN_SERVICE
7667,2024-01-18 13:25:54,1,34,0,0,IN_SERVICE
7762,2024-01-18 13:25:54,1,11,0,1,IN_SERVICE
7002,2024-01-18 13:36:10,1,15,2,1,IN_SERVICE
7008,2024-01-18 13:36:10,4,15,0,0,IN_SERVICE
7023,2024-01-18 13:36:10,2,8,1,0,IN_SERVICE
7058,2024-01-18 13:36:10,5,13,1,0,IN_SERVICE
7063,2024-01-18 13:36:10,2,21,0,0,IN_SERVICE
7066,2024-01-18 13:36:10,5,12,0,0,IN_SERVICE
7078,2024-01-18 13:36:10,6,6,1,2,IN_SERVICE
7155,2024-01-18 13:36:10,0,19,0,0,IN_SERVICE
7170,2024-01-18 13:36:10,1,14,0,0,IN_SERVICE
7190,2024-01-18 13:36:10,0,14,1,0,IN_SERVICE
7191,2024-01-18 13:36:10,3,6,1,1,IN_SERVICE
7195,2024-01-18 13:36:10,0,11,0,0,IN_SERVICE
7250,2024-01-18 13:36:10,2,13,1,0,IN_SERVICE
7252,2024-01-18 13:36:10,3,14,1,0,IN_SERVICE
7273,2024-01-18 13:36:10,0,18,1,1,IN_SERVICE
7274,2024-01-18 13:36:10,11,5,0,0,IN_SERVICE
7285,2024-01-18 13:36:10,1,35,0,0,IN_SERVICE
7335,2024-01-18 13:36:10,0,19,0,0,IN_SERVICE
7358,2024-01-18 13:36:10,0,17,0,0,IN_SERVICE
7457,2024-01-18 13:36:10,0,23,0,0,IN_SERVICE
7600,2024-01-18 13:36:10,0,20,0,0,IN_SERVICE
7667,2024-01-18 13:36:10,1,34,0,0,IN_SERVICE
7762,2024-01-18 13:36:10,1,11,0,1,IN_SERVICE
7002,2024-01-18 13:45:55,1,15,2,1,IN_SERVICE
7008,2024-01-18 13:45:55,4,15,0,0,IN_SERVICE
7023,2024-01-18 13:45:55,0,10,1,0,IN_SERVICE
7058,2024-01-18 13:45:55,5,13,1,0,IN_SERVICE
7063,2024-01-18 13:45:55,2,21,0,0,IN_SERVICE
7066,2024-01-18 13:45:55,6,11,0,0,IN_SERVICE
7078,2024-01-18 13:45:55,6,6,1,2,IN_SERVICE
7155,2024-01-18 13:45:55,0,19,0,0,IN_SERVICE
7170,2024-01-18 13:45:55,1,14,0,0,IN_SERVICE
7190,2024-01-18 13:45:55,0,14,1,0,IN_SERVICE
7191,2024-01-18 13:45:55,3,6,1,1,IN_SERVICE
7195,2024-01-18 13:45:55,0,11,0,0,IN_SERVICE
7250,2024-01-18 13:45:55,2,13,1,0,IN_SERVICE
7252,2024-01-18 13:45:55,3,14,1,0,IN_SERVICE
7273,2024-01-18 13:45:55,0,18,1,1,IN_SERVICE
7274,2024-01-18 13:45:55,11,5,0,0,IN_SERVICE
7285,2024-01-18 13:45:55,1,35,0,0,IN_SERVICE
7335,2024-01-18 13:45:55,0,19,0,0,IN_SERVICE
7358,2024-01-18 13:45:55,1,16,0,0,IN_SERVICE
7457,2024-01-18 13:45:55,0,23,0,0,IN_SERVICE
7600,2024-01-18 13:45:55,0,20,0,0,IN_SERVICE
7667,2024-01-18 13:45:55,1,34,0,0,IN_SERVICE
7762,2024-01-18 13:45:55,2,10,0,1,IN_SERVICE
7002,2024-01-18 13:55:50,1,15,2,1,IN_SERVICE
7008,2024-01-18 13:55:50,4,15,0,0,IN_SERVICE
7023,2024-01-18 13:55:50,0,10,1,0,IN_SERVICE
7058,2024-01-18 13:55:50,2,16,1,0,IN_SERVICE
7063,2024-01-18 13:55:50,2,21,0,0,IN_SERVICE
7066,2024-01-18 13:55:50,7,10,0,0,IN_SERVICE
7078,2024-01-18 13:55:50,6,6,1,2,IN_SERVICE
7155,2024-01-18 13:55:50,0,19,0,0,IN_SERVICE
7170,2024-01-18 13:55:50,2,13,0,0,IN_SERVICE
7190,2024-01-18 13:55:50,1,13,1,0,IN_SERVICE
7191,2024-01-18 13:55:50,2,7,1,1,IN_SERVICE
7195,2024-01-18 13:55:50,0,11,0,0,IN_SERVICE
7250,2024-01-18 13:55:50,4,11,1,0,IN_SERVICE
7252,2024-01-18 13:55:50,4,13,1,0,IN_SERVICE
7273,2024-01-18 13:55:50,1,17,1,1,IN_SERVICE
7274,2024-01-18 13:55:50,11,5,0,0,IN_SERVICE
7285,2024-01-18 13:55:50,1,35,0,0,IN_SERVICE
7335,2024-01-18 13:55:50,0,19,0,0,IN_SERVICE
7358,2024-01-18 13:55:50,2,15,0,0,IN_SERVICE
7457,2024-01-18 13:55:50,0,23,0,0,IN_SERVICE
7600,2024-01-18 13:55:50,0,20,0,0,IN_SERVICE
7667,2024-01-18 13:55:50,1,34,0,0,IN_SERVICE
7762,2024-01-18 13:55:50,2,10,0,1,IN_SERVICE
7002,2024-01-18 14:25:16,2,14,2,1,IN_SERVICE
7008,2024-01-18 14:25:16,4,15,0,0,IN_SERVICE
7023,2024-01-18 14:25:16,0,10,1,0,IN_SERVICE
7058,2024-01-18 14:25:16,5,13,1,0,IN_SERVICE
7063,2024-01-18 14:25:16,2,21,0,0,IN_SERVICE
7066,2024-01-18 14:25:16,8,9,0,0,IN_SERVICE
7078,2024-01-18 14:25:16,6,6,1,2,IN_SERVICE
7155,2024-01-18 14:25:16,1,18,0,0,IN_SERVICE
7170,2024-01-18 14:25:16,3,12,0,0,IN_SERVICE
7190,2024-01-18 14:25:16,5,9,1,0,IN_SERVICE
7191,2024-01-18 14:25:16,0,9,1,1,IN_SERVICE
7195,2024-01-18 14:25:16,0,11,0,0,IN_SERVICE
7250,2024-01-18 14:25:16,9,6,1,0,IN_SERVICE
7252,2024-01-18 14:25:16,1,16,1,0,IN_SERVICE
7273,2024-01-18 14:25:16,2,16,1,1,IN_SERVICE
7274,2024-01-18 14:25:16,11,5,0,0,IN_SERVICE
7285,2024-01-18 14:25:16,3,33,0,0,IN_SERVICE
7335,2024-01-18 14:25:16,0,19,0,0,IN_SERVICE
7358,2024-01-18 14:25:16,5,12,0,0,IN_SERVICE
7457,2024-01-18 14:25:16,1,22,0,0,IN_SERVICE
7600,2024-01-18 14:25:16,2,18,0,0,IN_SERVICE
7667,2024-01-18 14:25:16,0,35,0,0,IN_SERVICE
7762,2024-01-18 14:25:16,7,5,0,1,IN_SERVICE
7002,2024-01-18 14:35:54,2,14,2,1,IN_SERVICE
7008,2024-01-18 14:35:54,4,15,0,0,IN_SERVICE
7023,2024-01-18 14:35:54,0,10,1,0,IN_SERVICE
7058,2024-01-18 14:35:54,5,13,1,0,IN_SERVICE
7063,2024-01-18 14:35:54,2,21,0,0,IN_SERVICE
7066,2024-01-18 14:35:54,8,9,0,0,IN_SERVICE
7078,2024-01-18 14:35:54,3,9,1,2,IN_SERVICE
7155,2024-01-18 14:35:54,1,18,0,0,IN_SERVICE
7170,2024-01-18 14:35:54,3,12,0,0,IN_SERVICE
7190,2024-01-18 14:35:54,5,9,1,0,IN_SERVICE
7191,2024-01-18 14:35:54,0,9,1,1,IN_SERVICE
7195,2024-01-18 14:35:54,1,10,0,0,IN_SERVICE
7250,2024-01-18 14:35:54,9,6,1,0,IN_SERVICE
7252,2024-01-18 14:35:54,1,16,1,0,IN_SERVICE
7273,2024-01-18 14:35:54,1,17,1,1,IN_SERVICE
7274,2024-01-18 14:35:54,12,4,0,0,IN_SERVICE
7285,2024-01-18 14:35:54,2,34,0,0,IN_SERVICE
7335,2024-01-18 14:35:54,0,19,0,0,IN_SERVICE
7358,2024-01-18 14:35:54,5,12,0,0,IN_SERVICE
7457,2024-01-18 14:35:54,3,20,0,0,IN_SERVICE
7600,2024-01-18 14:35:54,3,17,0,0,IN_SERVICE
7667,2024-01-18 14:35:54,0,35,0,0,IN_SERVICE
7762,2024-01-18 14:35:54,8,5,0,0,IN_SERVICE
7002,2024-01-18 14:45:57,2,14,2,1,IN_SERVICE
7008,2024-01-18 14:45:57,4,15,0,0,IN_SERVICE
7023,2024-01-18 14:45:57,0,10,1,0,IN_SERVICE
7058,2024-01-18 14:45:57,5,13,1,0,IN_SERVICE
7063,2024-01-18 14:45:57,2,21,0,0,IN_SERVICE
7066,2024-01-18 14:45:57,9,8,0,0,IN_SERVICE
7078,2024-01-18 14:45:57,4,8,1,2,IN_SERVICE
7155,2024-01-18 14:45:57,1,18,0,0,IN_SERVICE
7170,2024-01-18 14:45:57,3,12,0,0,IN_SERVICE
7190,2024-01-18 14:45:57,6,8,1,0,IN_SERVICE
7191,2024-01-18 14:45:57,0,9,1,1,IN_SERVICE
7195,2024-01-18 14:45:57,1,10,0,0,IN_SERVICE
7250,2024-01-18 14:45:57,10,5,1,0,IN_SERVICE
7252,2024-01-18 14:45:57,2,15,1,0,IN_SERVICE
7273,2024-01-18 14:45:57,0,18,1,1,IN_SERVICE
7274,2024-01-18 14:45:57,12,4,0,0,IN_SERVICE
7285,2024-01-18 14:45:57,1,35,0,0,IN_SERVICE
7335,2024-01-18 14:45:57,0,19,0,0,IN_SERVICE
7358,2024-01-18 14:45:57,5,12,0,0,IN_SERVICE
7457,2024-01-18 14:45:57,3,20,0,0,IN_SERVICE
7600,2024-01-18 14:45:57,2,18,0,0,IN_SERVICE
7667,2024-01-18 14:45:57,0,35,0,0,IN_SERVICE
7762,2024-01-18 14:45:57,9,4,0,0,IN_SERVICE
7002,2024-01-18 14:55:57,1,15,2,1,IN_SERVICE
7008,2024-01-18 14:55:57,4,15,0,0,IN_SERVICE
7023,2024-01-18 14:55:57,0,10,1,0,IN_SERVICE
7058,2024-01-18 14:55:57,5,13,1,0,IN_SERVICE
7063,2024-01-18 14:55:57,4,19,0,0,IN_SERVICE
7066,2024-01-18 14:55:57,11,6,0,0,IN_SERVICE
7078,2024-01-18 14:55:57,4,8,1,2,IN_SERVICE
7155,2024-01-18 14:55:57,0,19,0,0,IN_SERVICE
7170,2024-01-18 14:55:57,4,11,0,0,IN_SERVICE
7190,2024-01-18 14:55:57,7,7,1,0,IN_SERVICE
7191,2024-01-18 14:55:57,0,9,1,1,IN_SERVICE
7195,2024-01-18 14:55:57,1,10,0,0,IN_SERVICE
7250,2024-01-18 14:55:57,12,3,1,0,IN_SERVICE
7252,2024-01-18 14:55:57,1,16,1,0,IN_SERVICE
7273,2024-01-18 14:55:57,0,18,1,1,IN_SERVICE
7274,2024-01-18 14:55:57,14,2,0,0,IN_SERVICE
7285,2024-01-18 14:55:57,1,35,0,0,IN_SERVICE
